CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,Age,LastToPresent,CountOrder,TotalAmount,Education,Occupation
24298,1,1,60000,0,31,322,3,86.58000000000001,2,3
24299,0,0,60000,0,32,320,3,38.88,2,3
24300,0,0,80000,2,36,95,2,4144.34,1,4
24301,0,0,70000,2,50,109,2,4144.34,1,4
24302,1,1,70000,2,51,96,2,3882.5525,1,4
24303,0,0,70000,2,50,117,4,4207.32,1,4
24304,0,0,100000,1,50,104,5,3946.5225,3,1
24305,0,1,100000,1,48,118,4,3945.5325,3,1
24306,1,0,100000,1,43,2,2,7.28,3,1
24307,0,0,100000,1,49,95,4,4158.32,3,1
24308,0,0,80000,0,35,33,5,612.95,3,1
24309,1,1,50000,0,33,54,2,4793.12,1,3
24310,0,0,50000,0,34,32,5,4829.39,1,3
24311,0,1,60000,0,34,44,3,624.97,2,3
24312,0,1,60000,0,34,186,2,36.59,2,3
24313,1,0,60000,0,28,255,3,45.58,2,3
24314,1,1,120000,2,42,317,2,57.09,3,1
24315,1,1,130000,0,41,257,1,32.6,4,1
24316,0,0,130000,0,42,88,3,38.88,4,1
24317,0,1,130000,0,42,342,2,34.89,4,1
24318,1,1,130000,1,36,278,3,71.58000000000001,4,1
24319,1,1,70000,2,51,77,2,36.59,0,4
24320,0,1,70000,2,51,171,3,38.88,0,4
24321,0,1,40000,0,33,53,2,548.98,3,3
24322,1,0,60000,4,44,148,2,68.49,3,4
24323,0,0,60000,5,38,54,4,600.46,3,4
24324,0,0,60000,4,38,39,4,600.46,3,4
24325,1,1,60000,4,38,51,4,567.76,3,4
24326,1,1,60000,4,38,42,4,556.26,3,4
24327,1,1,60000,4,43,34,2,548.98,3,4
24328,0,0,60000,4,38,42,2,574.98,3,4
24329,0,0,70000,4,45,39,2,603.49,3,3
24330,0,0,70000,4,39,55,2,574.98,3,3
24331,0,1,70000,0,34,58,2,548.98,3,3
24332,1,0,60000,3,45,54,5,4816.09,4,3
24333,0,0,70000,1,45,57,5,616.95,3,3
24334,1,0,70000,1,45,47,2,574.98,3,3
24335,0,1,70000,1,40,55,2,574.98,3,3
24336,0,0,70000,1,46,41,2,548.98,3,3
24337,1,1,70000,1,40,43,4,600.46,2,4
24338,0,0,40000,4,46,36,3,553.97,1,4
24339,0,0,40000,4,46,396,1,2384.07,1,4
24340,0,0,40000,4,41,338,2,2393.06,1,4
24341,1,1,60000,1,46,338,4,2453.04,2,4
24342,1,1,60000,1,47,48,3,4828.11,2,4
24343,1,1,40000,4,37,326,3,2443.55,1,4
24344,0,1,50000,0,35,336,3,4329.61,2,4
24345,0,0,60000,0,35,320,3,2398.05,4,3
24346,1,0,60000,0,40,280,4,2473.04,4,3
24347,0,0,60000,0,35,297,2,2419.06,4,3
24348,0,1,60000,0,40,289,3,2443.55,4,3
24349,0,0,60000,0,41,300,2,2419.06,4,3
24350,0,1,40000,2,81,270,3,71.58000000000001,0,0
24351,1,1,60000,1,43,297,2,2393.06,2,4
24352,1,0,60000,1,48,254,2,2393.06,2,4
24353,1,0,60000,1,42,268,3,2398.05,2,4
24354,1,0,60000,1,49,273,3,2418.05,2,4
24355,1,0,60000,4,43,258,2,36.59,3,3
24356,0,1,80000,2,49,37,3,615.47,4,3
24357,1,1,60000,3,39,260,3,2443.55,3,3
24358,1,1,60000,1,50,249,3,2418.05,3,3
24359,0,1,60000,1,44,268,4,2420.34,3,3
24360,0,0,60000,2,40,266,4,3626.8199999999997,3,3
24361,1,1,60000,2,39,255,4,3391.0325,3,3
24362,0,1,60000,2,39,271,5,3600.77,3,3
24363,1,0,80000,4,38,6,2,13.98,4,1
24364,1,1,90000,2,38,63,5,3965.5225,3,3
24365,0,0,60000,2,40,271,4,3331.0325,3,3
24366,0,1,120000,1,28,73,2,4144.34,4,1
24367,0,1,120000,1,33,76,3,4179.33,4,1
24368,0,0,120000,1,39,77,5,3946.5225,4,1
24369,1,0,80000,5,41,92,1,4.99,4,1
24370,1,1,80000,5,41,159,3,67.93,4,1
24371,1,0,90000,2,42,89,4,4193.82,3,3
24372,0,0,60000,2,42,214,3,3356.0425,3,3
24373,1,1,60000,2,42,182,3,27.77,3,3
24374,0,1,60000,3,42,1,1,21.49,3,3
24375,1,0,60000,3,37,295,3,31.729999999999997,3,3
24376,1,1,70000,5,29,52,1,4.99,3,3
24377,0,1,70000,0,34,88,4,3945.5325,3,3
24378,0,0,70000,0,40,65,4,4173.32,3,3
24379,0,1,70000,0,43,279,2,13.98,3,3
24380,1,1,70000,0,42,174,1,4.99,3,3
24381,0,1,70000,0,37,63,5,3970.5225,3,3
24382,1,1,60000,3,38,186,3,143.78,3,3
24383,1,1,30000,0,34,167,1,2384.07,2,0
24384,1,1,30000,0,33,123,3,2428.05,2,0
24385,1,0,70000,3,50,37,4,562.96,2,3
24386,0,0,80000,2,45,390,4,4143.74,3,1
24387,1,1,80000,2,50,34,1,539.99,3,1
24388,1,0,80000,2,50,52,4,588.96,3,1
24389,0,1,80000,2,52,348,3,45.580000000000005,0,4
24390,1,0,60000,2,51,221,1,32.6,1,3
24391,1,0,60000,2,52,243,3,42.84,1,3
24392,0,0,60000,2,51,291,3,4329.61,1,3
24393,0,1,50000,2,76,355,2,36.59,4,1
24394,1,1,110000,2,38,211,2,36.59,3,1
24395,1,0,110000,3,43,303,2,36.59,3,1
24396,1,0,120000,2,43,277,3,38.88,3,1
24397,0,1,120000,2,42,332,3,38.88,3,1
24398,1,1,130000,1,43,285,3,42.84,4,1
24399,1,0,80000,4,44,306,3,132.94,3,1
24400,1,0,100000,5,44,44,4,608.96,2,3
24401,0,1,110000,3,44,182,3,45.580000000000005,3,1
24402,0,1,170000,0,44,41,2,574.98,4,1
24403,1,1,70000,3,46,387,2,2393.06,2,3
24404,1,1,70000,4,74,371,1,2384.07,4,1
24405,1,0,70000,4,74,371,2,2419.06,4,1
24406,1,1,110000,4,34,39,3,195.59,3,1
24407,1,0,110000,5,44,76,3,71.58000000000001,3,1
24408,1,1,110000,5,45,62,4,96.07,3,1
24409,0,1,120000,4,44,38,3,71.58000000000001,2,3
24410,0,0,100000,1,40,81,3,193.89,2,3
24411,1,1,110000,1,45,312,3,71.58000000000001,3,1
24412,0,0,120000,1,45,267,3,38.88,2,3
24413,1,1,120000,1,40,381,4,2407.04,1,3
24414,0,1,130000,1,46,373,3,2398.05,3,1
24415,1,0,70000,5,47,352,1,4.99,2,3
24416,1,1,90000,4,47,152,4,96.07000000000001,1,3
24417,0,1,130000,3,47,385,6,2467.02,3,1
24418,0,1,60000,2,53,276,3,4329.61,1,3
24419,1,0,70000,4,48,276,3,71.58000000000001,1,3
24420,1,1,80000,3,52,370,2,2393.06,2,3
24421,1,1,90000,2,53,367,3,2447.05,1,3
24422,1,1,80000,4,72,282,2,152.6,4,1
24423,1,0,130000,2,73,306,1,32.6,4,1
24424,1,0,130000,2,61,313,4,249.58,4,1
24425,0,0,90000,4,42,389,2,2419.06,1,3
24426,1,1,110000,5,47,99,3,71.58000000000001,2,3
24427,0,0,110000,3,47,375,4,2400.34,2,3
24428,1,0,110000,4,48,70,2,152.6,2,3
24429,0,0,70000,2,42,345,5,146.06,0,4
24430,0,1,70000,3,54,244,5,130.56,0,4
24431,1,0,60000,2,54,261,4,4334.6,0,4
24432,1,1,60000,2,54,263,2,2438.06,0,4
24433,1,1,70000,3,54,368,4,2442.54,1,3
24434,1,1,70000,3,54,385,3,2398.05,1,3
24435,1,0,70000,3,54,285,4,46.83,4,1
24436,1,0,70000,3,50,337,2,2438.06,4,1
24437,0,0,70000,3,44,341,4,2427.04,4,1
24438,1,1,40000,3,55,12,4,96.07000000000001,2,3
24439,1,1,40000,3,52,150,3,71.58000000000001,2,3
24440,1,0,40000,3,46,279,3,61.08,2,3
24441,0,1,40000,3,56,243,2,2419.06,2,3
24442,1,0,40000,3,56,156,2,82.59,2,3
24443,1,1,40000,3,56,22,2,34.89,2,3
24444,0,1,40000,3,40,236,3,2443.55,2,3
24445,1,0,40000,4,45,243,2,2419.06,2,3
24446,1,0,40000,4,51,226,3,2447.05,2,3
24447,1,1,30000,4,59,329,2,751.34,1,3
24448,1,0,30000,4,53,115,3,71.58000000000001,1,3
24449,1,0,30000,4,58,259,3,38.88,1,3
24450,1,0,30000,4,59,317,2,67.59,1,3
24451,1,0,30000,4,59,290,3,38.88,1,3
24452,1,0,40000,4,59,328,1,32.6,1,3
24453,0,0,60000,4,38,101,3,60.47,3,3
24454,0,0,60000,4,44,231,1,21.49,3,3
24455,1,1,60000,4,43,288,3,75.47,3,3
24456,0,1,60000,4,27,189,1,21.49,3,3
24457,0,0,60000,3,39,228,3,3356.0425,3,3
24458,0,1,70000,0,39,85,2,4144.34,3,3
24459,0,0,70000,1,29,73,4,3961.0325,2,4
24460,0,1,60000,1,45,242,2,3302.0525,3,3
24461,0,0,60000,1,40,240,2,3302.0525,3,3
24462,0,1,60000,1,45,241,3,3617.83,3,3
24463,1,0,90000,1,78,91,3,3917.5425,4,1
24464,0,0,100000,0,42,228,1,4.99,3,3
24465,1,0,60000,1,48,238,3,3356.0425,2,4
24466,1,0,60000,1,48,238,3,3337.0425,2,4
24467,0,0,60000,1,48,240,3,3337.0425,2,4
24468,0,0,70000,0,42,68,2,4144.34,3,3
24469,0,1,80000,5,43,346,3,64.47,3,3
24470,1,1,80000,5,43,272,2,39.980000000000004,3,3
24471,0,1,70000,0,44,302,1,4.99,3,3
24472,0,1,70000,0,43,43,2,12.940000000000001,3,3
24473,0,1,70000,0,38,152,2,13.98,3,3
24474,0,0,70000,0,39,59,2,3882.5525,3,3
24475,0,1,70000,0,45,37,4,3945.5325,3,3
24476,1,1,60000,1,36,243,2,3563.84,2,4
24477,0,1,60000,1,47,207,2,3302.0525,2,4
24478,0,0,60000,1,41,186,3,3337.0425,2,4
24479,0,0,70000,5,42,11,2,7.28,2,4
24480,0,0,90000,2,49,40,5,4175.61,3,3
24481,1,1,90000,2,44,43,3,4179.33,3,1
24482,1,1,100000,4,44,44,2,3882.5525,3,1
24483,0,1,30000,2,72,134,3,23.97,2,0
24484,1,1,60000,1,48,210,2,3563.84,2,4
24485,0,1,40000,2,54,198,3,3356.0425,3,1
24486,1,1,40000,0,32,361,2,36.59,1,4
24487,0,0,40000,0,33,158,1,4.99,1,4
24488,0,1,40000,0,33,37,2,13.98,1,4
24489,0,0,40000,0,32,290,1,4.99,1,4
24490,1,1,30000,0,28,132,2,36.59,1,4
24491,0,0,30000,0,28,773,1,3578.27,1,4
24492,0,1,30000,0,29,331,4,791.32,1,4
24493,0,1,30000,0,29,788,1,3578.27,1,4
24494,1,1,30000,2,71,362,1,9.99,2,0
24495,0,0,30000,2,60,14,2,14.98,2,0
24496,0,0,40000,0,30,238,3,4349.61,1,4
24497,0,0,40000,0,30,358,3,71.58000000000001,1,4
24498,0,0,40000,0,30,232,4,2407.04,1,4
24499,0,0,30000,0,30,252,1,32.6,0,0
24500,1,1,40000,0,30,230,3,71.58000000000001,1,4
24501,0,0,30000,0,29,763,1,3578.27,0,0
24502,1,1,40000,2,68,195,4,3623.3199999999997,3,1
24503,1,0,40000,2,61,182,3,3617.83,3,1
24504,1,1,40000,2,67,201,2,3563.84,3,1
24505,1,1,40000,2,59,200,2,3302.0525,3,1
24506,1,0,60000,2,65,193,2,3563.84,4,1
24507,0,0,40000,0,31,136,1,32.6,1,4
24508,0,1,40000,0,31,104,4,121.57000000000001,1,4
24509,0,0,40000,0,31,82,2,34.89,1,4
24510,1,1,40000,0,32,117,3,61.08,1,4
24511,0,1,40000,0,32,153,2,36.59,2,4
24512,0,0,40000,0,31,199,1,32.6,2,4
24513,1,1,40000,0,32,292,3,38.88,2,4
24514,1,1,40000,0,32,194,2,36.59,2,4
24515,0,1,40000,0,32,39,3,71.58000000000001,2,4
24516,0,0,40000,0,32,354,3,38.88,1,4
24517,0,1,50000,0,34,30,3,86.58000000000001,2,4
24518,0,0,50000,0,34,205,2,36.59,2,4
24519,1,1,50000,0,28,114,3,38.88,2,4
24520,1,1,60000,0,35,214,3,2462.55,2,4
24521,0,0,80000,0,35,346,2,2419.06,3,1
24522,1,1,80000,0,34,358,3,2482.56,3,1
24523,1,0,80000,0,40,355,6,2492.02,3,1
24524,1,0,90000,4,34,134,2,34.89,3,1
24525,1,1,90000,4,40,323,2,7.28,3,1
24526,1,1,100000,2,41,337,2,2419.06,3,1
24527,1,1,110000,0,41,335,2,2419.06,4,1
24528,0,0,110000,0,40,358,4,2420.34,4,1
24529,0,0,130000,0,41,358,3,2398.05,4,1
24530,0,1,160000,0,41,272,2,36.59,4,1
24531,1,1,130000,2,50,193,2,67.49,3,1
24532,1,1,130000,2,50,86,2,38.980000000000004,3,1
24533,0,1,130000,2,44,29,2,32.28,2,3
24534,1,0,150000,1,50,331,4,2533.93,2,3
24535,1,0,110000,2,50,198,1,3.99,2,3
24536,1,0,130000,2,40,241,2,586.97,2,3
24537,0,0,150000,2,51,333,4,2511.3199999999997,1,3
24538,0,0,100000,2,46,63,1,3.99,2,3
24539,0,1,110000,3,52,282,2,38.980000000000004,2,3
24540,1,0,120000,3,46,233,3,69.97,0,3
24541,1,1,170000,3,36,41,3,37.269999999999996,2,3
24542,0,1,100000,2,47,56,2,123.99,1,3
24543,0,1,110000,3,53,219,2,53.980000000000004,2,3
24544,0,0,110000,3,53,326,2,6.28,2,3
24545,0,1,170000,3,53,124,3,69.97,1,3
24546,1,1,80000,4,43,288,3,37.269999999999996,2,3
24547,0,0,90000,5,63,218,2,38.980000000000004,2,3
24548,1,0,110000,3,64,254,2,38.980000000000004,3,1
24549,0,1,130000,3,58,278,4,2514.93,3,1
24550,1,1,130000,3,63,358,3,37.269999999999996,3,1
24551,1,0,60000,3,62,337,5,142.45000000000002,0,4
24552,1,1,70000,5,62,56,2,38.980000000000004,1,3
24553,1,0,90000,5,63,36,1,3.99,2,3
24554,1,0,130000,4,63,169,3,69.97,3,1
24555,1,0,130000,4,63,170,5,58.95,2,3
24556,0,0,90000,5,61,219,2,6.28,2,3
24557,0,1,170000,4,56,244,3,69.97,3,1
24558,1,0,90000,3,54,275,3,2487.33,1,3
24559,1,0,80000,4,55,120,2,6.28,2,3
24560,1,0,100000,3,54,39,3,2404.97,1,3
24561,0,1,100000,3,53,355,1,3.99,1,3
24562,0,1,110000,3,53,117,1,3.99,2,3
24563,1,0,130000,3,54,186,2,6.28,2,3
24564,0,1,110000,3,49,118,2,38.980000000000004,3,1
24565,0,1,110000,4,50,196,2,574.98,2,3
24566,0,0,170000,4,50,68,1,4.99,2,3
24567,1,0,80000,4,57,314,2,6.28,1,3
24568,0,1,130000,4,57,202,2,13.98,1,3
24569,1,1,130000,4,52,245,3,2479.94,1,3
24570,0,0,90000,4,58,65,2,58.980000000000004,1,1
24571,0,1,90000,4,46,31,3,27.77,1,1
24572,1,0,100000,3,52,287,1,3.99,2,1
24573,1,1,130000,4,52,253,2,2563.35,1,1
24574,0,0,150000,4,59,174,4,98.96000000000001,2,1
24575,0,1,150000,3,53,50,1,4.99,1,1
24576,0,1,150000,4,58,201,3,89.97,1,1
24577,0,1,170000,0,60,252,3,2487.33,1,1
24578,0,0,90000,5,55,83,3,27.77,0,4
24579,0,1,100000,3,61,43,2,38.980000000000004,0,3
24580,1,1,110000,4,55,158,3,596.96,0,3
24581,1,1,130000,5,60,92,2,39.980000000000004,0,3
24582,1,0,160000,5,55,230,4,2466.3199999999997,0,3
24583,0,1,170000,5,61,226,3,2487.33,0,3
24584,0,1,60000,0,32,236,2,30.479999999999997,3,3
24585,1,1,60000,0,32,210,5,3366.0225,3,3
24586,0,1,70000,0,32,32,2,4144.34,3,3
24587,1,0,70000,0,32,45,2,3882.5525,3,3
24588,0,0,70000,0,32,192,2,13.98,3,3
24589,0,0,70000,0,33,314,3,68.97,3,3
24590,1,0,70000,0,34,36,4,3911.5325,3,3
24591,0,1,70000,0,34,176,2,58.980000000000004,3,3
24592,0,1,90000,0,32,52,4,3896.5325,3,3
24593,1,0,70000,0,33,9,1,4.99,3,3
24594,1,1,70000,0,34,335,2,39.980000000000004,0,3
24595,0,1,80000,0,35,299,3,61.96000000000001,3,3
24596,1,0,80000,0,34,46,3,4168.83,3,3
24597,0,1,90000,0,33,48,7,4009.5025,3,3
24598,0,1,100000,0,28,50,5,4228.3099999999995,1,1
24599,1,0,130000,4,28,168,2,26.97,1,1
24600,1,0,90000,0,30,120,1,4.99,3,3
24601,0,0,90000,0,29,40,2,3882.5525,3,3
24602,0,1,90000,0,35,40,2,3882.5525,3,3
24603,0,1,80000,0,35,104,2,39.980000000000004,3,3
24604,1,1,90000,0,36,394,6,3681.7999999999997,3,3
24605,0,1,100000,0,36,373,5,3627.81,1,1
24606,1,0,100000,0,30,380,3,2155.9175,1,1
24607,0,0,80000,0,32,145,1,4.99,3,3
24608,1,0,110000,0,30,344,2,2120.9275,1,1
24609,1,0,120000,0,36,359,2,2120.9275,0,3
24610,0,1,130000,4,35,140,2,39.980000000000004,1,1
24611,0,1,90000,0,31,364,4,2219.4175,3,3
24612,0,1,90000,0,38,346,5,2152.1975,3,3
24613,1,0,100000,0,37,359,4,2148.2075,0,3
24614,1,0,120000,0,37,346,2,2120.9275,0,3
24615,1,1,110000,0,37,327,3,2155.9175,0,3
24616,1,0,40000,4,58,173,3,71.58000000000001,1,3
24617,1,0,30000,4,59,270,2,34.89,1,3
24618,1,1,30000,4,54,229,1,32.6,1,3
24619,0,0,30000,4,60,320,1,32.6,1,3
24620,1,0,30000,4,60,93,3,195.59,1,3
24621,1,1,40000,4,66,251,2,12.940000000000001,1,3
24622,1,1,50000,3,71,250,4,96.07000000000001,4,1
24623,1,0,60000,3,70,15,1,32.6,4,1
24624,1,0,60000,3,70,199,3,38.88,4,1
24625,1,0,60000,3,70,116,2,13.98,4,1
24626,1,1,60000,3,70,165,3,38.88,4,1
24627,0,1,60000,3,68,198,2,68.49,4,1
24628,0,1,60000,3,69,77,1,32.6,4,1
24629,1,1,60000,3,68,271,3,100.09,4,1
24630,1,0,60000,3,69,244,1,4.99,4,1
24631,0,0,60000,3,69,70,5,146.06,4,1
24632,0,0,60000,3,68,214,5,2483.03,3,1
24633,1,1,60000,3,67,238,3,2447.05,3,1
24634,1,0,60000,3,68,110,5,130.56,3,1
24635,0,0,60000,3,67,3,3,71.58000000000001,3,1
24636,1,0,60000,3,68,70,1,32.6,4,1
24637,1,1,40000,4,66,80,2,13.98,1,3
24638,0,0,40000,4,61,85,2,57.09,1,3
24639,1,1,50000,3,66,58,2,39.980000000000004,3,1
24640,0,0,50000,4,66,224,2,2419.06,3,1
24641,1,0,60000,4,59,238,1,2384.07,3,1
24642,0,1,60000,4,64,152,3,38.88,3,1
24643,0,0,60000,4,65,205,2,34.89,3,1
24644,1,1,60000,4,64,242,2,2393.06,3,1
24645,1,1,60000,4,59,216,2,2438.06,3,1
24646,1,1,30000,4,64,769,1,3578.27,1,3
24647,0,1,30000,5,64,88,2,39.980000000000004,0,0
24648,0,0,30000,5,58,257,4,791.32,0,0
24649,1,1,40000,4,56,238,1,4.99,1,3
24650,0,0,20000,5,63,147,2,36.59,0,0
24651,0,1,20000,5,63,236,3,71.58000000000001,0,0
24652,0,1,20000,5,63,361,3,91.58000000000001,0,0
24653,1,0,40000,5,62,183,2,2393.06,1,3
24654,0,0,40000,5,61,202,4,2453.04,1,3
24655,1,0,70000,5,61,130,1,32.6,3,1
24656,1,0,70000,5,62,253,2,34.89,3,1
24657,1,0,40000,2,61,62,3,100.09,1,3
24658,1,0,40000,2,44,251,3,38.88,1,3
24659,1,0,70000,2,61,123,3,15.23,3,1
24660,0,0,70000,2,60,361,2,2419.06,3,1
24661,0,0,70000,2,61,368,3,4181.76,3,1
24662,0,0,70000,2,61,349,4,2493.54,3,1
24663,0,0,40000,2,60,23,2,58.980000000000004,1,3
24664,1,1,40000,2,43,162,6,4368.58,1,3
24665,0,0,40000,2,60,181,3,109.97,1,3
24666,1,0,40000,2,60,72,3,4370.61,1,3
24667,0,0,60000,2,60,20,2,36.59,2,3
24668,1,0,60000,2,60,182,4,2473.04,2,3
24669,1,1,70000,4,59,357,2,2419.06,3,1
24670,0,0,70000,4,60,308,2,2419.06,3,1
24671,1,1,40000,2,53,48,4,4354.6,0,4
24672,1,1,60000,2,58,1,3,71.58000000000001,2,3
24673,1,0,70000,4,47,307,3,2428.05,2,3
24674,1,1,70000,5,58,327,1,2384.07,2,3
24675,0,1,70000,5,59,330,2,2419.06,2,3
24676,1,1,60000,2,58,206,4,2461.55,2,3
24677,1,1,60000,2,52,259,1,32.6,2,3
24678,0,1,60000,2,46,169,3,100.09,2,3
24679,1,1,70000,4,58,72,3,71.58000000000001,2,3
24680,0,1,80000,3,57,313,3,2418.05,3,1
24681,0,0,80000,3,58,328,4,2453.04,3,1
24682,1,0,60000,2,56,96,2,59.980000000000004,1,3
24683,1,1,60000,2,51,206,2,2393.06,2,3
24684,1,1,60000,2,57,211,2,2393.06,2,3
24685,1,1,60000,2,57,189,2,2393.06,2,3
24686,0,0,70000,2,56,5,3,38.88,0,4
24687,0,0,70000,2,55,233,3,91.58,0,4
24688,1,0,60000,3,50,154,2,2393.06,0,4
24689,1,0,30000,0,34,98,2,1155.48,2,0
24690,0,1,20000,0,28,97,5,609.45,0,2
24691,1,0,20000,0,28,246,1,3.99,0,2
24692,1,0,20000,0,28,39,2,38.980000000000004,0,2
24693,0,0,30000,0,28,291,2,7.28,2,0
24694,0,1,30000,0,29,265,2,57.980000000000004,1,2
24695,0,1,30000,0,29,324,3,166.28,1,2
24696,0,0,30000,0,29,149,2,23.779999999999998,1,2
24697,1,1,40000,1,33,112,2,1170.48,3,4
24698,0,1,30000,0,35,116,2,574.98,1,2
24699,0,0,20000,0,35,49,2,29.479999999999997,0,2
24700,0,1,30000,0,35,118,4,2452.04,1,2
24701,1,1,40000,1,29,162,3,1744.97,3,4
24702,0,0,40000,0,35,87,2,1174.48,4,4
24703,1,1,20000,0,36,299,1,4.99,0,2
24704,1,1,20000,0,30,0,1,21.49,0,2
24705,0,0,30000,0,36,102,2,1155.48,1,2
24706,0,0,30000,0,36,95,4,578.46,1,2
24707,0,1,30000,0,35,99,2,2393.06,1,2
24708,0,1,30000,0,30,72,2,2419.06,1,2
24709,1,0,40000,1,30,152,2,1735.98,3,4
24710,1,0,40000,1,30,321,4,1732.26,3,4
24711,0,0,40000,1,36,321,2,1750.98,2,0
24712,1,0,40000,2,36,87,1,1120.49,2,0
24713,0,1,10000,4,92,335,2,7.28,0,2
24714,0,0,20000,0,31,8,3,67.97,0,2
24715,0,0,20000,0,37,115,2,29.479999999999997,0,2
24716,1,1,30000,0,36,121,4,561.92,1,2
24717,0,1,30000,0,37,94,1,539.99,1,2
24718,0,1,40000,2,31,296,2,1750.98,2,0
24719,1,0,40000,2,37,100,3,68.97,2,0
24720,0,0,40000,2,31,238,3,15.23,2,0
24721,1,0,40000,2,36,131,3,89.97,2,0
24722,0,1,40000,2,38,133,2,33.98,2,0
24723,1,0,40000,2,38,280,4,1793.47,2,0
24724,1,1,40000,2,37,121,2,28.979999999999997,2,0
24725,1,0,40000,3,27,268,3,38.88,2,0
24726,1,0,40000,3,33,148,3,71.58000000000001,2,0
24727,1,0,40000,3,34,31,3,71.58000000000001,2,0
24728,0,0,50000,0,33,157,2,57.09,4,4
24729,0,1,50000,0,34,254,2,58.980000000000004,4,4
24730,1,1,40000,4,32,256,2,39.980000000000004,2,0
24731,1,1,40000,4,32,55,1,4.99,2,0
24732,1,1,30000,1,72,176,4,99.57000000000001,3,4
24733,0,1,80000,0,42,55,2,7.28,4,4
24734,0,1,80000,0,41,317,6,2492.02,4,4
24735,0,0,80000,0,42,320,4,2478.04,4,4
24736,0,0,20000,3,54,242,3,71.58000000000001,0,0
24737,0,0,20000,3,53,301,4,46.83,0,0
24738,1,0,40000,1,48,176,4,2433.04,2,0
24739,1,1,40000,1,54,174,4,2453.04,2,0
24740,0,0,20000,3,53,270,4,96.07000000000001,0,0
24741,0,0,20000,3,53,364,1,32.6,0,0
24742,0,0,30000,1,53,306,2,36.59,1,0
24743,0,0,30000,2,52,166,3,37.93,1,4
24744,1,1,30000,2,52,111,1,4.99,1,4
24745,0,0,30000,2,51,187,2,29.979999999999997,1,4
24746,0,1,20000,2,50,359,2,13.98,0,0
24747,0,1,20000,2,50,15,3,64.97,0,0
24748,1,1,20000,2,51,339,2,39.980000000000004,0,0
24749,1,1,20000,2,34,126,3,64.97,0,0
24750,1,0,20000,2,50,112,2,29.979999999999997,0,0
24751,1,0,30000,2,40,214,3,147.28,1,4
24752,0,1,30000,2,49,251,3,756.33,1,4
24753,0,1,30000,2,50,236,4,791.32,1,4
24754,1,0,40000,1,44,170,6,2439.98,2,0
24755,1,1,40000,1,50,171,2,39.980000000000004,2,0
24756,1,1,40000,1,44,162,3,2398.05,2,0
24757,1,0,40000,1,45,31,5,4343.59,2,0
24758,1,0,40000,2,43,114,2,34.89,2,0
24759,0,0,40000,2,49,57,5,4369.59,2,0
24760,0,1,40000,2,49,169,2,2419.06,2,0
24761,0,1,40000,2,49,154,2,2419.06,2,0
24762,0,1,50000,0,30,166,2,2393.06,4,4
24763,0,1,40000,0,34,290,1,4.99,4,4
24764,1,0,40000,0,35,167,3,2398.05,4,4
24765,0,0,40000,1,35,114,4,99.57000000000001,4,4
24766,1,1,40000,1,35,187,3,71.58000000000001,4,4
24767,1,0,40000,1,29,150,3,86.58000000000001,4,4
24768,1,1,40000,1,34,280,1,32.6,4,4
24769,0,1,40000,1,29,97,2,34.89,4,4
24770,1,1,60000,1,34,179,3,2398.05,4,4
24771,1,1,50000,1,30,332,2,59.980000000000004,4,4
24772,1,1,50000,1,30,293,3,195.59,4,4
24773,1,0,70000,1,37,287,2,7.28,4,4
24774,0,1,70000,1,37,202,1,32.6,4,4
24775,1,0,70000,1,36,1,2,36.59,4,4
24776,1,0,70000,1,36,342,3,91.58000000000001,4,4
24777,1,1,70000,1,32,350,3,71.58000000000001,4,4
24778,1,1,70000,1,36,341,5,2858.4925,4,4
24779,1,0,70000,1,37,310,2,2419.06,4,4
24780,1,0,70000,1,37,327,1,2384.07,4,4
24781,1,0,50000,1,30,755,1,2181.5625,4,4
24782,1,0,60000,1,36,177,4,2420.34,4,4
24783,1,1,60000,1,36,133,4,2420.34,4,4
24784,0,0,70000,1,36,300,2,2393.06,4,3
24785,1,1,40000,1,32,132,4,2406.0,3,4
24786,1,0,40000,1,33,743,1,2443.35,3,4
24787,1,0,40000,1,37,139,2,2393.06,3,4
24788,1,0,40000,1,37,135,3,2418.05,3,4
24789,1,0,40000,1,38,123,2,2419.06,3,4
24790,1,0,40000,1,32,138,4,2433.04,3,4
24791,1,0,40000,1,38,133,2,2419.06,3,4
24792,1,1,40000,1,37,122,2,2419.06,3,4
24793,1,1,40000,1,38,105,2,2419.06,3,4
24794,1,1,60000,1,38,103,4,2448.04,3,4
24795,1,0,60000,2,33,103,5,2507.03,3,4
24796,1,0,60000,2,38,117,3,2398.05,3,4
24797,0,1,60000,2,38,112,2,2393.06,3,4
24798,0,1,60000,2,39,110,4,2407.04,3,4
24799,0,1,60000,2,38,95,4,2452.04,3,4
24800,0,1,60000,1,37,105,2,2419.06,4,3
24801,0,1,60000,1,37,117,2,2419.06,4,3
24802,0,1,70000,3,37,301,4,2407.04,4,3
24803,1,0,40000,4,34,248,1,32.6,1,4
24804,1,0,70000,2,34,298,1,2384.07,3,4
24805,1,0,40000,5,35,215,1,4.99,1,4
24806,1,0,70000,4,38,301,2,2413.06,4,3
24807,1,0,70000,4,38,291,3,2469.05,4,3
24808,1,1,70000,4,38,296,4,2407.04,4,3
24809,1,0,70000,4,38,294,2,2419.06,4,3
